index,id,community,district,bizcircle,tagList,onsale
1131,1111027375576,安德里北街24号院,东城,安定门,近地铁8号线安德里北街站,2
1132,1111027375577,安德里北街25号院,东城,安定门,近地铁8号线安德里北街站,4
1133,1111027375578,安德路乙61号院,东城,安定门,近地铁2号线鼓楼大街站,3
1134,1111027375579,安定门东大街,东城,东直门,近地铁2号线雍和宫站,1
1135,1111027375580,安定门内大街,东城,交道口,近地铁2号线安定门站,0
1136,1111027375582,安定门西大街,东城,安定门,近地铁2号线鼓楼大街站,0
1137,1111027375583,安德馨居,西城,六铺炕,近地铁2号线鼓楼大街站,7
1138,1111027375590,安化北里,东城,广渠门,近地铁7号线广渠门内站,2
1139,1111027375591,安慧北里小区,朝阳,亚运村,近地铁5号线大屯路东站,8
1140,1111027375592,安慧北里秀园,朝阳,亚运村,近地铁5号线大屯路东站,19
1141,1111027375593,安慧东里,朝阳,亚运村小营,近地铁13号线望京西站,12
1142,1111027375595,安和家园,朝阳,和平里,近地铁5号线和平西桥站,0
1143,1111027375596,安慧里二区,朝阳,亚运村,近地铁5号线惠新西街北口站,28
1144,1111027375597,安华里二区,朝阳,安贞,近地铁8号线安华桥站,3
1145,1111027375598,安慧里四区,朝阳,亚运村,近地铁5号线惠新西街北口站,5
1146,1111027375599,安慧里三区,朝阳,亚运村,近地铁5号线惠新西街北口站,7
1147,1111027375600,安华里三区,朝阳,安贞,,1
1148,1111027375601,安华里四区,朝阳,安贞,近地铁2号线雍和宫站,7
1149,1111027375602,安慧里五区,朝阳,亚运村,近地铁5号线惠新西街北口站,3
1150,1111027375603,安华里五区,朝阳,安贞,近地铁8号线安华桥站,9
1151,1111027375605,安慧里一区,朝阳,亚运村,近地铁5号线惠新西街北口站,35
1152,1111027375606,安华里一区,朝阳,安贞,近地铁8号线安华桥站,5
1153,1111027375607,安化南里,东城,广渠门,近地铁7号线广渠门内站,4
1154,1111027375608,安华西里二区,朝阳,安贞,近地铁8号线安华桥站,6
1155,1111027375609,安华西里三区,朝阳,安贞,近地铁8号线安华桥站,5
1156,1111027375610,安华西里一区,朝阳,安贞,近地铁5号线和平西桥站,16
1157,1111027375611,奥景公馆,朝阳,亚运村,近地铁15号线安立路站,0
1158,1111027375613,澳景花庭,朝阳,奥林匹克公园,,9
1159,1111027375614,安家楼村,朝阳,燕莎,,0
1160,1111027375615,安居里胡同,东城,灯市口,近地铁5号线东四站,0
1161,1111027375617,安居园小区,西城,陶然亭,近地铁7号线珠市口站,0
1162,1111027375619,安康胡同,西城,德胜门,近地铁2号线积水潭站,0
1163,1111027375620,澳林春天二期,朝阳,奥林匹克公园,,4
1164,1111027375621,澳林春天六期,朝阳,奥林匹克公园,,2
1165,1111027375622,澳林春天三期,朝阳,奥林匹克公园,近地铁15号线六道口站,9
1166,1111027375623,澳林春天四期,朝阳,奥林匹克公园,近地铁8号线林萃桥站,1
1167,1111027375624,澳林春天五期,朝阳,奥林匹克公园,近地铁8号线林萃桥站,5
1168,1111027375625,澳林春天一期,朝阳,奥林匹克公园,,3
1169,1111027375627,安立花园,朝阳,亚运村,近地铁15号线安立路站,5
1170,1111027375628,澳林佳苑,朝阳,奥林匹克公园,近地铁15号线北沙滩站,0
1171,1111027375629,安乐林二条,东城,永定门,近地铁14号线(东段)景泰站,0
1172,1111027375632,安乐林头条2号院,东城,永定门,近地铁5号线天坛东门站,0
1173,1111027375633,安乐林中街,东城,永定门,近地铁14号线(东段)景泰站,0
1174,1111027375634,奥林匹克花园二期,朝阳,东坝,,5
1175,1111027375635,奥林匹克花园三期,朝阳,东坝,,7
1176,1111027375636,奥林匹克花园四期,朝阳,东坝,,4
1177,1111027375637,奥林匹克花园一期,朝阳,东坝,,9
1178,1111027375639,爱民街2号院,西城,西四,近地铁6号线北海北站,0
1179,1111027375640,爱民里小区,西城,西四,近地铁2号线积水潭站,8
1180,1111027375641,爱民三巷,西城,西四,近地铁4号线平安里站,0
1181,1111027375642,爱民巷,西城,西四,近地铁6号线北海北站,0
1182,1111027375643,阿曼寓所,朝阳,高碑店,近地铁6号线青年路站,1
1183,1111027375644,安宁佳园,海淀,安宁庄,,8
1184,1111027375645,安宁里,海淀,安宁庄,,6
1185,1111027375647,安宁里南区,海淀,安宁庄,,13
1186,1111027375649,安宁庄东路2号院,海淀,安宁庄,,1
1187,1111027375650,A派公寓,朝阳,双井,近地铁14号线(东段)北工大西门站,1
1188,1111027375651,安平里,西城,宣武门,近地铁2号线和平门站,0
1189,1111027375652,安平巷,西城,官园,近地铁2号线阜成门站,0
1190,1111027375653,艾瑟顿,海淀,苏州桥,近地铁10号线苏州街站,3
1191,1111027375654,安圣苑,朝阳,安贞,近地铁10号线安贞门站,1
1192,1111027375655,安外北苑1号院,朝阳,北苑,近地铁5号线北苑路北站,1
1193,1111027375656,安外东河沿,东城,安定门,近地铁2号线安定门站,0
1194,1111027375657,安外大街,东城,安贞,近地铁5号线和平西桥站,1
1195,1111027375658,安外大街3号院,东城,安定门,近地铁5号线和平里北街站,3
1196,1111027375660,安外大街80号院,东城,和平里,近地铁5号线和平里北街站,0
1197,1111027375661,安外大街82号院,东城,和平里,近地铁2号线安定门站,0
1198,1111027375663,安外花园,东城,和平里,近地铁5号线和平里北街站,2
1199,1111027375665,安翔北里,朝阳,健翔桥,近地铁15号线北沙滩站,0
1200,1111027375667,安翔路甲1号,朝阳,健翔桥,,0
1201,1111027375668,安翔里小区,朝阳,健翔桥,,9
1202,1111027375669,安翔南里,朝阳,健翔桥,近地铁8号线奥体中心站,3
1203,1111027375670,安馨园,东城,安定门,近地铁2号线雍和宫站,0
1204,1111027375671,安园,朝阳,亚运村,近地铁15号线安立路站,5
1205,1111027375672,安苑北里,朝阳,亚运村,近地铁5号线惠新西街北口站,13
1206,1111027375673,安苑东里三区,朝阳,惠新西街,近地铁5号线惠新西街北口站,2
1207,1111027375674,安苑东里一区,朝阳,惠新西街,近地铁5号线惠新西街北口站,8
1208,1111027375675,安苑里,朝阳,亚运村,近地铁10号线安贞门站,4
1209,1111027375676,爱这城二期,朝阳,十里堡,近地铁1号线四惠站,10
1210,1111027375677,爱这城三期,朝阳,十里堡,,11
1211,1111027375678,爱这城一期,朝阳,十里堡,,11
1212,1111027375680,澳洲康都,朝阳,望京,近地铁14号线(东段)东湖渠站,18
1213,1111027375683,安贞里,朝阳,安贞,近地铁10号线安贞门站,50
1214,1111027375685,安装宿舍,海淀,定慧寺,近地铁6号线海淀五路居站,3
1215,1111027375686,安贞西里,朝阳,安贞,近地铁8号线北土城站,52
1216,1111027375691,安贞苑50号院,东城,安贞,近地铁10号线安贞门站,2
1217,1111027375692,丙28号院,海淀,牡丹园,近地铁10号线牡丹园站,4
1218,1111027375695,北安河路甲8号院,海淀,海淀其它,,0
1219,1111027375696,北安里,西城,西单,近地铁1号线西单站,0
1220,1111027375697,北安里9号院,西城,西单,近地铁1号线西单站,0
1221,1111027375698,保安寺街,西城,陶然亭,近地铁4号线菜市口站,0
1222,1111027375700,半壁店61号院,海淀,田村,,3
1223,1111027375701,半壁店63号院,海淀,定慧寺,,0
1224,1111027375703,半壁店甲59号院,海淀,田村,,0
1225,1111027375704,半壁店六建宿舍,海淀,田村,近地铁6号线海淀五路居站,5
1226,1111027375708,北滨河路2号院,西城,木樨地,近地铁1号线南礼士路站,3
1227,1111027375709,八宝胡同,西城,西单,近地铁2号线和平门站,0
1228,1111027375710,半壁街南路1号院,海淀,紫竹桥,近地铁10号线车道沟站,1
1229,1111027375711,八宝坑胡同,东城,东四,近地铁2号线东四十条站,0
1230,1111027375712,八步口胡同,西城,六铺炕,近地铁2号线鼓楼大街站,0
1231,1111027375713,北兵马司胡同,东城,地安门,,0
1232,1111027375714,半步桥13号院,西城,右安门内,近地铁4号线北京南站站,0
1233,1111027375716,半步桥6号院,西城,右安门内,近地铁4号线陶然亭站,0
1234,1111027375717,半步桥平房,西城,右安门内,近地铁4号线陶然亭站,0
1235,1111027375719,兵部洼胡同,西城,西单,近地铁1号线天安门西站,0
1236,1111027375721,八宝庄,海淀,定慧寺,近地铁10号线西钓鱼台站,7
1237,1111027375724,板厂胡同,东城,地安门,近地铁6号线南锣鼓巷站,0
1238,1111027375725,宝钞胡同,东城,安定门,近地铁2号线鼓楼大街站,0
1239,1111027375726,宝产胡同,西城,西四,近地铁4号线平安里站,0
1240,1111027375727,宝产胡同15号院,西城,西四,近地铁4号线平安里站,0
1241,1111027375728,北长街,西城,西单,近地铁1号线天安门西站,0
1242,1111027375729,板厂南里,东城,广渠门,,0
1243,1111027375733,北辰首作,朝阳,北苑,近地铁5号线北苑路北站,0
1244,1111027375735,白菜湾社区,西城,天宁寺,近地铁7号线达官营站,2
1245,1111027375736,白菜湾四巷17号院,西城,天宁寺,,2
1246,1111027375737,板厂新里,东城,广渠门,,4
1247,1111027375738,北辰香麓,海淀,海淀北部新区,,5
1248,1111027375739,宝钞苑,东城,安定门,近地铁2号线鼓楼大街站,0
1249,1111027375740,百草园,海淀,西北旺,近地铁16号线马连洼站,1
1250,1111027375741,北菜园,朝阳,双井,近地铁10号线双井站,0
1251,1111027375743,北池子大街,东城,灯市口,近地铁1号线天安门东站,0
1252,1111027375744,北池子二条,东城,西单,,0
1253,1111027375745,北池子三条,东城,灯市口,,0
1254,1111027375746,北池子头条,东城,灯市口,,0
1255,1111027375762,半岛国际公寓,朝阳,太阳宫,近地铁10号线太阳宫站,11
1256,1111027375771,北大吉巷,西城,陶然亭,近地铁4号线菜市口站,0
1257,1111027375773,半导体宿舍,海淀,学院路,近地铁15号线清华东路西口站,3
1258,1111027375774,北大万柳公寓三区,海淀,万柳,近地铁10号线长春桥站,0
1259,1111027375776,宾都苑,朝阳,农展馆,近地铁14号线(东段)枣营站,1
1260,1111027375777,宝鼎中心,东城,崇文门,近地铁5号线崇文门站,0
1261,1111027375779,北分厂,海淀,海淀北部新区,近地铁16号线温阳路站,4
1262,1111027375781,百富国际大厦,朝阳,东大桥,近地铁6号线东大桥站,0
1263,1111027375782,报房胡同,东城,灯市口,近地铁1号线王府井站,0
1264,1111027375785,北蜂窝100号院,海淀,军博,近地铁1号线军事博物馆站,0
1265,1111027375786,北蜂窝103号院,海淀,军博,近地铁1号线军事博物馆站,2
1266,1111027375787,北蜂窝30号院,海淀,军博,近地铁9号线北京西站站,2
1267,1111027375788,北蜂窝63号院,海淀,军博,近地铁9号线北京西站站,0
1268,1111027375789,北蜂窝64号,海淀,军博,近地铁9号线北京西站站,0
1269,1111027375790,北蜂窝66号院,海淀,军博,近地铁9号线北京西站站,0
1270,1111027375791,北蜂窝电讯楼,海淀,军博,近地铁9号线北京西站站,0
1271,1111027375792,北蜂窝路15号院,海淀,军博,近地铁1号线军事博物馆站,1
1272,1111027375795,北蜂窝路29号院,海淀,军博,近地铁9号线北京西站站,0
1273,1111027375796,北蜂窝路5号院,海淀,军博,近地铁1号线军事博物馆站,4
1274,1111027375797,北蜂窝中路2号院,海淀,军博,,1
1275,1111027375798,北蜂窝中路甲8号院,海淀,军博,近地铁7号线广安门内站,0
1276,1111027375801,北工大宿舍楼,朝阳,北工大,,0
1277,1111027375803,北官房胡同,西城,地安门,近地铁6号线北海北站,0
1278,1111027375804,铂宫国际中心,朝阳,东大桥,近地铁6号线东大桥站,0
1279,1111027375805,宝盖胡同,东城,建国门内,近地铁1号线东单站,0
1280,1111027375806,笔杆胡同,东城,崇文门,近地铁5号线磁器口站,0
1281,1111027375807,北广家园,西城,六铺炕,,2
1282,1111027375808,白广路,西城,牛街,近地铁7号线广安门内站,0
1283,1111027375809,白广路1号院,西城,白纸坊,,0
1284,1111027375810,白广路27号院,西城,白纸坊,近地铁7号线广安门内站,0
1285,1111027375811,白广路6号院,西城,牛街,近地铁7号线广安门内站,3
1286,1111027375812,白广路6号院平房,西城,长椿街,近地铁7号线广安门内站,0
1287,1111027375813,白广路7号院,西城,牛街,近地铁7号线广安门内站,2
1288,1111027375814,白广路东里,西城,白纸坊,近地铁2号线宣武门站,0
1289,1111027375815,白广路东里5号院,西城,白纸坊,近地铁7号线广安门内站,0
1290,1111027375816,白广路二条,西城,牛街,近地铁7号线广安门内站,0
1291,1111027375817,白广路二条4号院,西城,牛街,近地铁7号线广安门内站,0
1292,1111027375818,白广路头条,西城,牛街,近地铁7号线广安门内站,0
1293,1111027375819,白广路西里,西城,白纸坊,近地铁7号线广安门内站,0
1294,1111027375820,报国寺1号院,西城,长椿街,近地铁7号线广安门内站,0
1295,1111027375821,报国寺东夹道1号东院,西城,长椿街,近地铁7号线广安门内站,0
1296,1111027375822,报国寺东夹道1号西院,西城,长椿街,近地铁7号线广安门内站,0
1297,1111027375823,报国寺东夹道1号院,西城,长椿街,近地铁7号线广安门内站,0
1298,1111027375824,报国寺西夹道,西城,长椿街,近地铁7号线广安门内站,0
1299,1111027375825,报国寺西夹道32号院,西城,长椿街,近地铁7号线广安门内站,0
1300,1111027375826,报国寺西夹道平房,西城,长椿街,,0
1301,1111027375827,北官厅胡同,东城,东直门,近地铁2号线雍和宫站,4
1302,1111027375828,北官厅胡同2号院,东城,东直门,近地铁2号线雍和宫站,1
1303,1111027375829,北官厅胡同甲二号院,东城,东直门,近地铁2号线雍和宫站,1
1304,1111027375830,北沟沿,东城,东四,近地铁2号线东直门站,0
1305,1111027375832,北官园胡同,东城,崇文门,近地铁7号线桥湾站,0
1306,1111027375835,北岗子街,东城,崇文门,近地铁5号线崇文门站,0
1307,1111027375837,丽都东镇别墅,朝阳,酒仙桥,,0
1308,1111027375838,百环地产,海淀,圆明园,,3
1309,1111027375841,碧海方舟,朝阳,亚运村小营,,0
1310,1111027375844,百环花园,朝阳,潘家园,近地铁10号线潘家园站,8
1311,1111027375845,碧湖居,朝阳,农展馆,近地铁14号线(东段)枣营站,1
1312,1111027375846,北航家属院,海淀,知春路,近地铁10号线知春路站,1
1313,1111027375847,百环家园,朝阳,双井,近地铁10号线劲松站,28
1314,1111027375848,宝华家园,东城,永定门,近地铁14号线(东段)永定门外站,0
1315,1111027375850,滨河里,西城,白纸坊,近地铁4号线北京南站站,0
1316,1111027375851,宝华里,东城,永定门,近地铁14号线(东段)永定门外站,0
1317,1111027375852,宝华里43号院,东城,永定门,近地铁14号线(东段)永定门外站,0
1318,1111027375856,北湖渠,朝阳,亚运村小营,,0
1319,1111027375857,百花深处胡同,西城,西四,近地铁4号线平安里站,0
1320,1111027375858,北火扇胡同,西城,宣武门,近地铁2号线前门站,0
1321,1111027375867,北河沿,海淀,圆明园,近地铁4号线圆明园站,0
1322,1111027375868,北河沿大街,东城,灯市口,近地铁5号线张自忠路站,7
1323,1111027375869,北花园小区,朝阳,双桥,近地铁八通线传媒大学站,0
1324,1111027375870,北环中心,西城,马甸,近地铁10号线健德门站,0
1325,1111027375876,北京财富中心,朝阳,东大桥,近地铁10号线金台夕照站,7
1326,1111027375877,大黄庄东路,朝阳,定福庄,,2
1327,1111027375878,北京第二制药厂宿舍,朝阳,百子湾,近地铁7号线百子湾站,0
